time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
27.200,3.6821,4.4742,2.1143,1.1593,-2.2171,-0.3352,-0.5827,0.5493
27.204,4.5883,4.2006,3.0311,3.4744,1.5513,0.7335,2.1448,1.4456
27.208,6.4366,5.5009,4.1678,3.1940,4.8984,3.7658,2.4922,4.4234
27.212,5.4673,4.1365,3.6350,4.1873,4.5645,5.6529,4.7702,3.4179
27.216,6.9464,5.2207,2.8363,4.6072,7.0381,5.5974,5.0234,6.8292
27.220,6.1769,5.0942,4.9580,1.4147,6.0445,5.9253,6.6601,5.9543
27.224,4.4702,3.2993,4.9386,2.5338,4.7314,4.5029,6.3555,4.2751
27.228,4.9689,4.7086,2.3443,2.3520,3.9528,4.4139,4.5874,4.8923
27.232,2.6408,3.2060,0.9517,2.3559,2.9024,3.3102,4.7408,4.5820
27.236,2.8771,3.7217,1.2054,0.9100,1.6960,1.4244,3.3172,3.7056
27.240,0.7440,0.1121,-1.3913,-0.4294,-0.3092,0.9486,2.0285,3.2079
27.244,1.1880,1.0233,-1.4560,-2.0990,0.6296,-0.8158,-0.7597,0.1640
27.248,-1.4717,-1.4009,-1.6018,-2.2773,-1.9466,-1.6512,-1.6264,-1.9937
27.252,-1.9477,-1.6736,-2.3653,-3.5748,-4.1327,-3.5859,-3.5132,-2.8006
27.256,-1.8197,-3.4942,-5.1846,-4.4387,-2.9132,-4.2154,-4.4542,-3.5131
27.260,-2.7722,-4.9249,-6.7199,-6.0606,-6.7942,-7.2645,-7.3254,-7.8730
27.264,-4.5084,-5.7221,-6.2176,-6.6038,-8.6643,-8.1039,-8.5037,-6.5509
27.268,-5.9089,-5.7341,-7.6424,-7.4801,-9.4087,-10.1231,-9.3710,-10.2581
27.272,-8.1402,-6.2684,-8.2477,-8.0653,-12.4561,-11.0268,-10.5637,-9.6094
27.276,-7.5400,-8.0877,-9.6742,-10.8490,-13.2281,-12.9659,-11.9698,-9.9466
27.280,-8.6936,-8.3718,-7.5770,-9.4938,-10.5012,-13.7256,-10.1781,-11.5431
27.284,-8.0651,-8.2862,-8.6584,-10.8245,-13.4011,-13.0085,-11.0564,-9.8180
27.288,-8.0244,-8.9950,-11.0380,-9.3614,-11.1172,-9.8334,-10.4108,-11.0639
27.292,-7.0047,-7.5727,-9.2984,-9.5228,-10.0445,-9.5835,-9.3708,-7.4925
27.296,-7.2741,-6.3726,-8.3143,-8.2151,-5.4212,-5.6465,-6.7139,-5.1525
27.300,-7.2106,-6.4208,-5.4962,-6.4941,-4.8255,-5.0668,-3.0838,-3.6277
27.304,-5.0775,-4.8461,-6.3110,-4.0817,-2.1653,-1.0345,-2.7815,-2.3039
27.308,-2.4047,-4.1106,-3.3745,-5.2899,1.3704,-1.1940,-0.3386,0.1823
27.312,-1.6592,-3.0382,-3.8558,-3.6816,1.2294,1.7937,1.5886,2.5023
27.316,-2.9844,-0.3636,-3.1541,-3.5495,1.5778,3.2628,3.2255,2.5070
27.320,-2.5498,-1.9539,-1.8395,-2.7530,1.3047,1.8623,3.8861,3.0784
27.324,-0.3853,-1.2492,-0.4373,-2.9624,2.4461,2.4878,3.8637,4.1901
27.328,-0.4087,-1.4487,-3.7356,-2.8959,1.0401,3.6298,3.8433,3.9744
27.332,-0.4822,-1.1247,-1.6003,-1.6055,2.2225,1.7096,3.9045,2.9346
27.336,-0.3504,-0.0374,-2.0473,-0.3932,1.1716,2.3189,2.8641,2.8516
27.340,2.0399,0.5001,-0.7582,-1.5168,-0.6240,0.8174,2.1699,2.5923
27.344,0.1794,1.1512,0.8511,0.6077,0.0041,1.0759,0.0800,0.5559
27.348,2.0093,1.7376,1.5625,-0.2253,-1.1435,-0.5546,0.1699,0.5286
27.352,1.2605,2.9147,0.9966,1.0488,-1.4153,-0.3337,-2.4709,-1.1140
27.356,2.9778,1.3262,0.8420,-0.9443,-2.5382,-0.5708,-1.4798,-4.2695
27.360,2.6369,2.0718,0.4852,0.0525,-2.4029,-3.8422,-3.8377,-2.7188
27.364,3.0031,2.0442,-0.2415,0.2611,-4.1512,-3.7467,-4.2290,-3.5690
27.368,3.9486,0.7452,0.5139,-0.3868,-4.7403,-5.7202,-4.9968,-5.1424
27.372,2.5103,0.2957,0.0100,-0.6351,-6.7916,-7.3106,-7.2081,-5.8779
27.376,0.5804,-0.0582,-0.7749,-1.0706,-8.3763,-7.9466,-6.1108,-5.2198
27.380,0.8363,1.5213,0.5316,-1.1308,-8.0991,-8.1615,-6.3861,-5.5958
27.384,0.0302,0.1451,-0.8519,0.8223,-7.3476,-6.9238,-6.7321,-5.6831
27.388,0.0223,1.7785,0.6016,-0.3858,-5.9827,-4.9585,-4.9535,-3.3785
27.392,1.5547,1.1292,-1.1133,-0.6050,-3.3692,-5.6048,-4.1850,-1.9831
27.396,2.7966,0.2986,0.6432,-0.8252,-2.0768,-1.2880,-1.6213,-2.0605
27.400,1.5738,1.2443,2.0971,-0.2673,-0.6259,-1.1197,0.0528,0.1362
27.404,0.9077,2.0418,0.9955,0.6086,0.7227,1.6833,1.6023,2.1174
27.408,2.4710,2.5622,1.3509,-0.2964,2.5623,1.3186,2.4671,3.4998
27.412,1.6328,2.4218,0.8232,1.4232,2.6943,3.2917,4.0254,4.2206
27.416,2.1696,0.6032,-0.1648,-0.7254,4.6340,3.2784,4.8320,5.4195
27.420,1.2828,0.6344,0.3087,0.2149,4.8712,4.0885,4.6877,5.4914
27.424,-0.8882,-0.9736,-1.5766,-2.3379,2.6730,4.4326,5.1644,5.5952
27.428,-1.1838,-0.8673,-2.8692,-3.1505,2.0483,3.2879,4.4007,4.2422
27.432,-3.6010,-2.2915,-4.9020,-3.8766,2.2021,1.7125,3.5376,3.0001
27.436,-2.3094,-2.1838,-3.8106,-4.2588,-0.3189,0.6199,2.0705,2.2514
27.440,-5.1362,-4.1182,-5.9402,-5.7904,-2.1938,-0.0607,0.4166,0.8813
27.444,-6.1127,-4.7154,-6.0635,-6.5263,-2.6857,-2.3406,-0.9962,-1.6105
27.448,-5.9806,-5.5882,-6.5813,-5.0551,-3.4183,-4.4333,-1.9877,-1.3291
27.452,-4.6601,-7.5462,-6.9304,-8.1101,-4.5392,-4.3180,-4.0208,-3.9831
27.456,-5.6868,-5.5796,-7.1490,-8.5230,-5.9856,-5.8567,-6.4349,-5.3729
27.460,-6.9300,-8.2761,-7.9306,-8.0416,-7.2115,-6.5083,-6.7940,-7.7427
27.464,-8.1695,-8.4371,-8.6667,-8.2474,-9.1500,-6.9421,-5.9287,-8.0609
27.468,-7.5601,-8.2634,-8.5073,-8.5284,-9.5489,-8.6996,-9.6335,-9.4385
27.472,-8.8530,-7.3810,-10.1970,-7.9721,-11.3723,-10.9359,-10.8187,-9.4245
27.476,-8.4529,-9.0830,-8.6841,-10.0605,-11.0246,-10.8274,-10.7149,-9.8365
27.480,-7.0695,-8.0250,-9.7724,-9.2128,-12.5990,-10.3823,-9.8124,-9.3126
27.484,-6.9517,-7.6839,-7.1333,-7.1469,-10.6471,-9.7584,-9.1324,-7.4447
27.488,-5.6492,-6.3216,-7.8335,-7.1985,-9.0390,-10.3209,-6.2469,-7.5077
27.492,-5.0144,-4.1396,-6.0586,-5.0528,-7.0726,-7.8598,-5.4102,-5.3126
27.496,-2.2411,-3.3386,-4.3508,-4.3143,-3.1520,-3.5979,-4.1776,-2.9253
27.500,-1.4531,-1.6421,-2.9448,-1.0051,-2.9347,-0.8633,-1.8662,-0.7180
27.504,0.7934,0.4742,0.1121,-0.5470,-0.8608,0.9699,1.2254,2.0145
27.508,1.3990,0.9546,1.8472,0.9705,1.9445,3.2862,2.3112,4.7190
27.512,2.5701,4.0733,2.1395,1.8107,3.4518,5.2987,5.5143,5.9725
27.516,3.0069,4.9161,4.0526,3.2356,5.4272,6.2790,6.6512,7.0343
27.520,5.3035,2.8528,3.0284,4.4101,5.4954,6.5637,5.9107,8.8003
27.524,3.9506,3.7335,4.2329,3.5057,5.4822,7.2426,7.4578,7.9434
27.528,4.9449,4.3097,4.8612,3.6601,4.8998,5.2233,6.5668,6.7634
27.532,5.2060,5.3864,2.8374,3.6987,5.2864,5.9528,6.4126,7.7701
27.536,5.5240,5.8892,4.8881,4.0993,5.3174,5.3538,5.9508,6.1590
27.540,5.2858,5.4031,3.6428,2.8161,2.6312,3.4193,4.9911,3.9463
27.544,3.5357,4.4078,3.3351,3.2223,1.0852,2.1729,3.1380,3.7552
27.548,3.3724,1.5280,3.3247,1.7676,2.4570,1.4430,2.2151,2.2116
27.552,3.0778,2.3944,3.2480,3.9053,0.0717,1.0671,1.7526,1.1464
27.556,2.8021,3.0705,1.1379,2.4454,-1.2752,-0.7212,-0.5071,-0.9649
27.560,2.1100,2.2378,1.3916,0.8621,-1.7838,-4.0998,-2.3317,-1.9149
27.564,-0.5328,1.2558,-0.8794,1.5313,-5.3779,-4.2683,-4.5618,-3.6832
27.568,0.2624,0.2893,-1.6552,-0.2334,-6.7608,-5.0627,-5.8597,-5.6343
27.572,-2.0649,-2.8196,-3.6499,-3.6082,-6.9633,-5.9286,-5.7116,-6.5317
27.576,-1.6838,-3.5439,-3.4006,-2.0071,-9.1609,-8.2718,-6.9865,-6.5396
27.580,-3.7881,-4.5461,-4.4650,-3.5495,-9.1485,-8.5823,-7.8873,-6.5957
27.584,-4.2619,-4.3211,-3.8337,-4.1000,-9.4242,-8.9228,-7.0885,-7.1657
27.588,-4.5407,-4.7926,-6.0834,-5.1143,-6.6565,-9.0683,-7.3635,-4.7517
27.592,-3.2769,-5.9407,-6.4809,-5.2965,-4.7450,-5.9418,-5.2094,-3.5331
27.596,-5.6128,-4.7760,-6.5049,-4.6038,-3.7249,-3.5888,-2.5058,-2.8886
27.600,-4.0367,-5.5090,-6.2141,-4.8763,-2.0770,-1.3427,-2.8692,-1.0686
27.604,-2.0468,-4.4892,-5.6777,-5.8475,0.2106,0.0715,0.3460,-0.7351
27.608,-3.6936,-4.0741,-5.2348,-3.1203,1.1220,1.3560,1.8381,1.9667
27.612,-3.0773,-3.1392,-5.5478,-3.6626,1.6407,3.6737,1.0011,3.5004
27.616,-3.7827,-3.8613,-4.8686,-5.3649,3.0415,4.1004,2.2443,4.5248
27.620,-2.8021,-4.5399,-4.9915,-4.4046,4.3221,3.8308,2.7342,3.6814
27.624,-4.2346,-4.6622,-5.8059,-5.0504,2.5297,2.9311,4.3930,4.0060
27.628,-5.2661,-3.7431,-5.0913,-5.9117,3.0592,2.0587,3.0513,4.9594
27.632,-4.6724,-4.8793,-5.5622,-5.5708,1.0206,1.5078,2.7359,2.7487
27.636,-5.3514,-3.6874,-6.0357,-4.9605,-0.6000,0.5393,2.4645,1.8128
27.640,-3.6243,-5.1560,-5.8308,-4.5831,0.6440,-1.2233,-0.3704,1.5289
27.644,-3.8711,-4.8628,-6.1407,-4.5285,-1.7519,-0.2751,0.2643,0.7043
27.648,-4.4176,-4.9019,-5.9068,-3.5671,-0.6310,-3.0240,-0.9386,-1.1744
27.652,-1.7721,-4.8199,-4.4217,-4.0627,-1.8293,-1.5855,-0.8839,-0.8239
27.656,-2.8190,-3.7806,-4.7707,-4.7714,-3.4170,-1.9934,-3.0506,-2.3587
27.660,-3.5008,-4.3219,-3.1696,-4.9265,-5.0825,-4.9288,-3.8810,-5.9500
27.664,-3.9455,-3.2742,-3.6120,-2.6150,-5.6237,-3.7148,-4.0947,-5.9311
27.668,-3.2148,-3.7807,-2.7744,-1.7692,-6.2293,-6.8963,-5.2248,-6.2427
27.672,-1.9334,-3.0514,-2.7800,-3.2818,-7.0725,-8.1199,-7.5525,-6.0695
27.676,-2.0699,-3.5482,-1.8845,-3.3149,-7.1447,-6.8515,-5.4697,-5.9481
27.680,-1.0786,-1.7766,-1.8101,-1.9532,-6.6290,-7.1185,-5.7564,-6.6519
27.684,-1.4374,-1.2422,-0.8283,-2.7479,-7.8608,-6.8195,-3.5090,-3.6804
27.688,-0.5207,0.2838,-1.2049,-2.0061,-6.3267,-5.0026,-3.3281,-2.7139
27.692,0.5777,0.1918,0.5376,0.8377,-4.3821,-2.7304,-2.0305,-1.6869
27.696,3.3719,2.3194,2.4204,1.9356,-0.2037,0.3603,-0.3563,0.0561
27.700,5.0111,3.0864,4.2451,1.9375,1.6350,2.5366,1.9194,2.2773
27.704,4.5932,4.8207,4.2641,4.8910,4.6163,4.5023,4.7178,5.0517
27.708,5.7816,6.1107,4.8195,3.4403,6.7747,6.2972,7.1242,6.1651
27.712,6.3597,6.4059,6.6247,6.2880,7.9837,8.9881,8.5628,9.0283
27.716,6.6069,4.9736,6.1651,6.9128,6.2594,8.4704,9.2452,7.1300
27.720,6.4482,5.8024,4.3585,5.5604,9.8729,8.8413,8.9592,9.6037
27.724,4.1167,4.5539,6.3087,5.2003,7.0333,7.0965,8.1511,7.5028
27.728,4.6904,3.6529,3.9223,2.3097,7.5739,7.0547,8.4646,7.9418
27.732,3.0957,4.1562,3.1888,2.7272,4.6965,6.1971,6.3379,7.9192
27.736,3.1469,3.0796,2.5941,2.8669,2.1423,4.0444,5.5595,5.9272
27.740,1.3375,2.2973,0.3667,1.3251,2.9637,2.6529,4.0471,4.7411
27.744,1.5298,0.3991,1.2404,1.4482,2.5108,2.0393,3.4659,3.2172
27.748,0.6669,-0.8494,-0.5616,-1.1711,0.5420,1.5019,0.5721,1.4894
27.752,-1.1945,-1.3059,-1.3215,-1.8075,-2.3752,-0.3115,0.5225,-0.0281
27.756,-2.2760,-2.4913,-4.5289,-1.6170,-2.8091,-1.1367,-1.6762,-2.1480
27.760,-4.0205,-2.8865,-4.2926,-3.0306,-2.8769,-4.4539,-4.2858,-4.3446
27.764,-6.3321,-5.2631,-4.9733,-4.8110,-5.7949,-4.9135,-5.6063,-4.6808
27.768,-6.0964,-6.6567,-7.0624,-5.0813,-6.5777,-7.2468,-6.3246,-5.7529
27.772,-6.5800,-6.4972,-7.9065,-7.5193,-8.6977,-9.8303,-8.0913,-7.9791
27.776,-6.8166,-8.0826,-8.6890,-6.8991,-10.2653,-9.2505,-7.6378,-8.1548
27.780,-8.1886,-7.8184,-9.4206,-8.3021,-10.8828,-10.9187,-8.0986,-8.3037
27.784,-8.2170,-8.4975,-9.1392,-7.7959,-10.6298,-10.0611,-6.8872,-7.1509
27.788,-9.1381,-8.4804,-9.6879,-8.0192,-9.8455,-7.3591,-7.3402,-6.6557
27.792,-5.7352,-5.9612,-7.0420,-6.5047,-6.7642,-6.1146,-5.7645,-5.4771
27.796,-5.8930,-6.6917,-8.0353,-7.1738,-5.5595,-3.1903,-1.6214,-2.7416
27.800,-5.2334,-5.4100,-7.8401,-5.8870,-2.6884,-1.3252,-1.5015,-0.4788
27.804,-4.6796,-4.3520,-4.3609,-4.7638,0.3919,0.6076,-0.7549,-0.7664
27.808,-3.6972,-3.1200,-3.1136,-3.5839,2.9065,2.4309,3.8974,2.5307
27.812,-1.3966,-2.6519,-1.2334,-3.7218,2.9763,3.8470,3.4909,4.7197
27.816,-1.9804,-3.6456,-1.3325,-2.0399,3.9234,5.0857,5.5827,5.8419
27.820,0.1334,-1.1090,-1.9509,-0.0608,4.5924,5.3988,7.2334,5.8662
27.824,0.3443,-0.7065,-1.4803,-0.4778,5.5515,4.7803,6.1901,6.7155
27.828,-0.1089,0.1111,-1.4653,-0.1976,4.8173,4.7308,5.6796,5.8626
27.832,1.3463,0.9350,1.0783,-0.0703,4.6575,3.8824,6.2481,7.6172
27.836,0.3853,1.7739,1.0047,1.0797,4.5094,4.9316,5.3461,7.0574
27.840,1.7958,1.7353,0.2196,1.5252,2.6313,4.2238,5.8924,5.3079
27.844,1.6199,1.4075,2.9527,1.0699,2.2065,2.8722,4.9191,4.4805
27.848,3.2607,1.5462,1.7402,2.6429,0.9782,3.7913,3.6606,3.2447
27.852,2.3378,1.4214,2.1808,2.0684,0.1275,1.7939,2.9390,2.7128
27.856,2.6859,3.9404,2.9434,3.7052,-0.1906,-0.2094,0.8137,2.3386
27.860,2.7693,4.1571,3.5155,2.3988,-1.1035,-1.0131,-0.1453,2.0993
27.864,2.6570,0.0120,1.8054,2.6515,-1.5556,-1.1117,-2.4153,0.2455
27.868,2.7558,2.5649,1.9771,1.8875,-3.2040,-2.6149,-0.4320,-2.9280
27.872,1.7924,1.2599,3.4645,1.0661,-5.1295,-4.5444,-2.6879,-3.2199
27.876,0.5852,2.3639,0.8166,2.9933,-5.3597,-6.6307,-3.7621,-3.8142
27.880,0.4461,-0.2486,-0.5267,1.9400,-5.5993,-5.5320,-2.4793,-2.8076
27.884,1.5871,0.6159,1.3330,-0.0647,-5.2800,-5.0785,-4.1808,-3.0359
27.888,1.2555,0.2491,1.7328,1.4059,-2.8774,-4.4955,-1.4536,-2.7992
27.892,2.9947,1.4544,3.1025,1.5879,-2.1566,-0.7438,1.0530,-0.1053
27.896,0.7960,1.8397,2.1872,3.1833,0.9810,-0.1562,0.4599,2.0752
27.900,1.7185,1.7255,2.2086,2.3314,3.5687,3.3215,2.0959,4.1279
27.904,1.2313,1.8106,3.3712,4.0238,4.2086,4.4846,2.4774,5.1666
27.908,2.9084,1.2099,3.5264,1.9701,5.9574,5.7762,8.0857,5.8295
27.912,1.8652,1.7516,1.3462,1.5770,6.1975,5.5276,7.4280,6.9160
27.916,0.2502,1.1203,1.3700,2.1202,7.2213,8.5716,7.8275,6.8836
27.920,1.5338,1.8910,-0.3805,-0.0168,7.1112,7.0619,8.3301,7.7503
27.924,0.0247,-0.0412,1.1607,0.5035,5.9147,7.9361,5.8998,7.7523
27.928,-0.1672,0.3716,-0.2146,-1.2523,6.1409,6.6052,6.0806,6.6122
27.932,-3.1035,-2.0170,-0.8941,-2.4991,2.6677,2.8302,5.0378,6.2883
27.936,-3.7530,-3.2139,-1.8299,-1.6634,1.5599,3.6264,3.8544,4.9211
27.940,-4.1480,-2.6261,-4.5111,-5.2693,1.4842,2.0258,1.7791,3.3150
27.944,-4.9942,-4.1149,-3.3578,-4.9040,1.5187,1.7102,1.9847,2.9477
27.948,-4.5021,-5.0086,-4.5057,-5.9482,-0.2295,-0.5886,0.1028,0.8656
27.952,-5.3903,-6.1972,-6.4884,-4.4688,-2.9140,-2.0986,-0.5747,-0.7370
27.956,-5.6388,-6.0337,-7.7822,-5.6210,-2.5345,-3.0881,-2.6691,-1.5927
27.960,-5.9566,-7.6150,-6.9836,-6.4598,-4.5050,-3.6305,-3.0842,-4.3167
27.964,-5.6375,-6.8911,-6.4270,-5.5361,-5.2431,-4.9668,-4.8396,-5.6049
27.968,-6.5541,-9.5066,-6.1724,-5.8252,-5.2524,-6.4314,-9.4861,-6.2270
27.972,-7.2992,-8.0612,-7.5918,-6.0559,-7.4356,-6.3041,-7.7281,-8.4798
27.976,-6.8620,-7.3457,-7.4142,-6.8110,-9.6946,-9.5667,-6.8265,-7.3818
27.980,-7.0782,-8.0349,-8.5848,-5.4090,-9.9287,-7.1834,-7.0067,-6.6649
27.984,-5.8435,-6.6110,-6.1510,-6.6617,-8.2385,-9.1174,-5.9271,-5.0126
27.988,-5.8781,-4.7926,-4.2390,-5.3850,-5.1835,-5.6102,-3.6787,-4.3878
27.992,-4.3598,-2.8511,-3.3463,-2.6886,-5.0109,-4.0432,-3.6137,-1.3569
27.996,-1.8785,-1.9197,-0.8959,-0.5248,-0.5916,-1.2567,0.8779,-0.3583
28.000,-1.7447,0.3700,-1.8213,-0.8007,2.1795,0.7094,2.5551,2.3725
28.004,0.2284,2.1422,2.4375,3.2206,3.4901,3.8914,3.3907,3.0241
28.008,3.5828,2.6214,2.0458,2.2181,7.4417,6.1151,6.7973,6.2663
28.012,4.7814,3.8061,5.1358,4.1345,7.9234,9.2264,9.1376,8.7173
28.016,6.1926,3.9690,4.7839,5.6155,8.7064,9.1948,9.0286,9.3715
28.020,5.2498,4.0662,5.0653,5.9755,9.3457,8.5081,9.6503,11.2576
28.024,5.5276,4.4465,5.3454,5.7932,8.1512,9.3258,10.5492,9.6092
28.028,6.1032,4.9362,6.2408,6.5597,7.6536,9.4901,8.6645,10.5534
28.032,7.0244,5.6302,6.5060,6.6844,7.7881,8.1358,7.9071,11.3312
28.036,5.6807,5.1744,6.8910,7.3009,6.2450,7.7373,9.1617,7.8253
28.040,5.8482,4.8840,5.0436,7.6619,5.7014,6.2842,6.5645,7.8339
28.044,5.2937,6.5397,7.0768,5.4592,5.8723,7.0775,6.4187,7.9318
28.048,4.1621,3.9157,5.3708,5.8189,2.4832,4.2687,5.4769,5.0589
28.052,4.2580,4.5626,4.3989,4.9285,2.1574,3.0360,3.2676,2.6804
28.056,1.8412,3.3432,3.8778,4.2648,0.7739,2.3397,1.8187,0.0628
28.060,2.4383,1.2843,3.1452,3.6220,0.1188,0.8720,-0.1310,0.2287
28.064,1.6644,0.7397,2.3612,2.3585,-0.6538,-0.2847,-2.4571,-1.6141
28.068,0.4112,-0.1287,0.7047,0.0953,-3.0949,-2.3426,-3.4408,-2.3592
28.072,-0.6738,-1.3549,0.0586,-0.2399,-4.7356,-4.6881,-2.0785,-5.5902
28.076,-2.3377,-1.3285,-1.8989,-1.1673,-5.6897,-5.4778,-4.1894,-3.4188
28.080,-1.9568,-2.6850,-2.4345,-2.7777,-5.1822,-3.4845,-4.4247,-5.0192
28.084,-3.0860,-3.3899,-4.1716,-1.6764,-6.9649,-6.1244,-4.1690,-3.9524
28.088,-2.0469,-2.3397,-2.7385,-3.4217,-4.8385,-5.0004,-4.0165,-2.9151
28.092,-2.2849,-4.4586,-3.1858,-1.7008,-4.3398,-2.2503,-2.8089,-2.3585
28.096,-3.2636,-3.9783,-2.9849,-2.8342,-2.0624,-1.6835,-0.9865,-0.1598
28.100,-1.7759,-3.4830,-1.0146,-0.7412,0.1395,0.2267,-0.1281,2.8825
28.104,-2.7109,-2.6853,-1.9943,-2.8207,2.8949,3.2681,3.0969,3.3708
28.108,-1.6799,-2.6614,-1.3999,-2.4508,3.5017,3.4243,5.8351,4.1153
28.112,-2.2965,-1.8465,-0.7703,-3.1707,6.1268,5.9425,6.2067,5.4086
28.116,-2.0581,-1.7688,-2.3521,-1.5461,5.9735,5.1342,6.7104,7.1513
28.120,-1.5996,-2.1792,-1.7693,-2.3322,6.3708,6.3051,6.8172,7.6142
28.124,-3.8415,-3.0779,-2.2899,-1.6939,4.9552,7.6028,6.5092,7.3670
28.128,-2.8086,-4.1690,-1.7217,-1.3055,5.4504,6.1264,7.2453,6.6434
28.132,-3.6532,-3.0381,-4.2541,-3.3574,4.4557,5.4020,5.1498,6.4069
28.136,-3.9364,-3.2177,-2.8186,-2.5923,3.2155,4.8650,5.9656,6.6895
28.140,-2.8126,-2.9782,-2.8720,-2.6139,2.3505,2.3225,3.7801,5.3047
28.144,-3.6076,-3.2017,-2.8461,-2.9188,2.4557,1.9612,2.5182,2.1837
28.148,-1.9705,-2.6992,-2.3596,-0.4005,1.4582,2.6145,0.3499,2.2620
28.152,-3.8787,-4.3899,-1.6410,-2.4964,0.8418,1.3580,0.2238,1.4891
28.156,-1.6597,-1.8252,-2.9949,-0.7267,-0.5230,0.0562,-1.6834,-1.0958
28.160,-2.5400,-2.6552,-1.1911,-0.8196,-1.0778,-0.8902,-1.6133,-0.9177
28.164,-1.3560,-2.0778,-1.1902,-2.0987,-2.0746,-2.0545,-2.9635,-1.4599
28.168,-2.0264,-1.0980,-0.7236,0.1511,-4.5937,-3.0731,-4.1131,-1.4605
28.172,-0.9508,-2.5257,-0.9910,0.2460,-2.5999,-3.2327,-3.6623,-5.1740
28.176,-1.3069,-0.7862,0.1376,0.0388,-5.0619,-4.9766,-3.2106,-4.5317
28.180,-1.1613,-0.5368,-0.1677,1.2509,-4.6956,-3.9499,-2.0787,-4.0157
28.184,-0.3043,-0.7606,0.0291,2.6261,-4.8841,-3.5354,-2.0726,-1.7943
28.188,1.4611,2.2349,3.2081,2.8731,-2.3951,-2.5457,-0.4441,-0.1665
28.192,2.8341,0.6788,3.0745,2.9248,-0.2560,-0.6573,1.3732,1.8089
28.196,2.2765,2.9655,4.1518,4.6346,1.8028,3.3427,2.4623,2.4434
28.200,4.8913,5.3724,5.1165,6.6362,5.7221,4.5734,5.4599,5.8531
28.204,5.5361,6.8585,6.8948,6.9519,8.4174,7.4247,6.3894,7.6434
28.208,8.4159,6.6327,7.7213,8.5097,8.2634,8.3265,8.6233,9.2381
28.212,6.8065,8.5013,8.0385,7.2435,9.6215,10.1336,10.3933,11.1057
28.216,7.6892,7.9653,8.1423,6.5981,9.9087,12.6032,11.5516,11.7737
28.220,6.2472,7.4915,8.4570,8.8595,11.6006,11.2693,11.4103,11.9382
28.224,7.1292,6.4162,6.2711,9.1956,12.1936,9.9421,11.7798,11.9331
28.228,6.1184,5.1766,5.8338,6.2209,9.2239,9.6707,10.2577,10.5082
28.232,4.6667,5.7128,5.4612,5.0357,7.9593,9.3466,10.4466,9.8558
28.236,4.3359,3.8327,6.9826,5.5057,8.4238,9.1171,10.0302,9.2757
28.240,2.8032,3.0950,4.0904,5.2886,6.6562,7.6038,6.2366,8.1710
28.244,2.0570,3.6357,3.8173,3.2329,5.3867,6.1552,6.7653,4.3585
28.248,1.5592,0.9831,0.4173,2.3558,2.1313,4.6257,4.1035,3.5799
28.252,-0.1537,0.3241,0.8444,0.8763,2.6484,2.5607,3.7097,2.7436
28.256,-0.7288,0.5816,-0.6330,1.4483,0.0969,-0.9113,0.4755,0.7035
28.260,-1.5783,-2.8508,-1.8475,-1.7930,-0.9067,-1.2697,-1.5074,-0.1075
28.264,-3.5614,-4.9096,-2.6981,-2.3901,-2.9767,-3.3290,-4.8041,-4.0225
28.268,-5.4881,-4.5254,-2.7914,-3.3963,-5.8189,-3.1327,-3.9025,-4.6559
28.272,-5.0453,-4.9627,-4.8314,-4.0996,-7.4013,-6.5797,-6.2084,-5.4443
28.276,-9.1617,-6.3733,-5.3775,-5.6562,-7.7608,-5.7527,-6.3379,-5.7961
28.280,-8.2538,-7.5029,-6.2000,-6.1106,-7.9318,-7.5289,-5.1896,-7.1021
28.284,-8.2719,-8.7800,-6.6787,-5.3006,-7.3757,-5.4244,-5.4696,-4.2346
28.288,-8.2766,-8.0197,-4.5918,-3.6777,-5.9562,-5.0277,-3.7475,-4.3172
28.292,-7.1989,-6.1449,-6.7709,-4.8368,-4.9665,-2.3540,-3.3613,-2.7362
28.296,-4.9895,-4.3397,-3.4209,-3.2653,-1.6281,-1.7477,-0.9964,-0.3548
28.300,-4.0925,-4.6374,-2.7900,-1.6991,1.8116,0.1013,2.1076,0.6212
28.304,-3.5206,-2.2875,-2.1091,-2.8105,3.2939,4.1202,3.0658,2.7710
28.308,-2.3383,-1.6479,-0.7064,0.1952,4.5720,5.2880,5.3622,5.0557
28.312,-2.1092,0.7668,-0.9416,-0.1229,6.0449,7.3606,7.0652,6.7093
28.316,-0.5074,-0.5559,-0.4676,1.6182,8.7318,7.6150,8.3744,7.4942
28.320,-0.2711,0.2804,1.2153,1.6098,8.3140,8.1680,7.4238,9.4538
28.324,0.5955,-1.1594,1.5381,2.0434,7.7748,8.4708,8.8014,7.6270
28.328,0.2842,1.7331,1.9673,3.3607,6.7665,8.2190,7.0066,7.8704
28.332,1.5185,1.9207,3.5714,4.1990,8.6464,7.0081,7.4999,7.8583
28.336,0.8802,2.3031,2.6721,2.7362,5.5069,7.2752,8.3099,7.1488
28.340,3.3093,3.2707,4.0734,5.4618,5.4829,5.8381,6.8254,6.5740
28.344,2.3708,4.0555,4.0595,3.0544,5.4422,6.5674,6.7703,5.6094
28.348,3.4440,3.0823,3.6806,4.8619,5.4597,6.2801,5.9869,5.4344
28.352,1.9733,4.1922,4.0286,5.9707,4.5366,5.0697,4.4027,4.0921
28.356,3.5308,3.8871,6.1747,5.9091,3.7690,3.5214,2.8576,3.8812
